OTAU000001-RA	0
OTAU000002-RA	571
OTAU000003-RA	840
OTAU000004-RA	105
OTAU000005-RA	95
OTAU000006-RA	24
OTAU000007-RA	1
OTAU000008-RA	696
OTAU000009-RA	246
OTAU000010-RA	20
OTAU000011-RA	0
OTAU000012-RA	103
OTAU000013-RA	151
OTAU000014-RA	12
OTAU000015-RA	2894
OTAU000016-RA	1191
OTAU000017-RA	88
OTAU000018-RA	51
OTAU000019-RA	27
OTAU000020-RA	0
OTAU000021-RA	127
OTAU000022-RA	103
OTAU000023-RA	0
OTAU000024-RA	949
OTAU000025-RA	407
OTAU000026-RA	0
OTAU000027-RA	9
OTAU000028-RA	0
OTAU000029-RA	334
OTAU000030-RA	7723
OTAU000031-RA	317
OTAU000032-RA	344
OTAU000033-RA	89
OTAU000034-RA	0
OTAU000035-RA	418
OTAU000036-RA	85
OTAU000037-RA	163
OTAU000038-RA	49
OTAU000039-RA	0
OTAU000040-RA	1
OTAU000041-RA	299
OTAU000042-RA	66
OTAU000043-RA	1736
OTAU000044-RA	7
OTAU000045-RA	324
OTAU000046-RA	73
OTAU000047-RA	5031
OTAU000048-RA	4
OTAU000049-RA	0
OTAU000050-RA	98
OTAU000051-RA	114
OTAU000052-RA	823
OTAU000053-RA	0
OTAU000054-RA	939
OTAU000055-RA	140
OTAU000056-RA	279
OTAU000057-RA	721
OTAU000058-RA	17
OTAU000059-RA	319
OTAU000060-RA	32
OTAU000061-RA	151
OTAU000062-RA	600
OTAU000063-RA	64
OTAU000064-RA	2
OTAU000065-RA	784
OTAU000066-RA	99
OTAU000067-RA	14
OTAU000068-RA	69
OTAU000069-RA	14
OTAU000070-RA	14
OTAU000071-RA	5
OTAU000072-RA	2
OTAU000073-RA	9
OTAU000074-RA	71
OTAU000075-RA	13
OTAU000076-RA	1
OTAU000077-RA	31
OTAU000078-RA	3
OTAU000079-RA	33
OTAU000080-RA	146
OTAU000081-RA	127
OTAU000082-RA	6
OTAU000083-RA	5
OTAU000084-RA	131
OTAU000085-RA	2
OTAU000086-RA	0
OTAU000087-RA	0
OTAU000088-RA	3
OTAU000089-RA	319
OTAU000090-RA	369
OTAU000091-RA	800
OTAU000092-RA	307
OTAU000093-RA	100
OTAU000094-RA	1334
OTAU000095-RA	181
OTAU000096-RA	74
OTAU000097-RA	559
OTAU000098-RA	19
OTAU000099-RA	471
OTAU000100-RA	83
OTAU000101-RA	1133
OTAU000102-RA	87
OTAU000103-RA	474
OTAU000104-RA	11
OTAU000105-RA	224
OTAU000106-RA	119
OTAU000107-RA	534
OTAU000108-RA	949
OTAU000109-RA	19
OTAU000110-RA	0
OTAU000111-RA	199
OTAU000112-RA	3
OTAU000113-RA	255
OTAU000114-RA	0
OTAU000115-RA	335
OTAU000116-RA	217
OTAU000117-RA	593
OTAU000118-RA	0
OTAU000119-RA	0
OTAU000120-RA	1472
OTAU000121-RA	11
OTAU000122-RA	128
OTAU000123-RA	21
OTAU000124-RA	4609
OTAU000125-RA	2337
OTAU000126-RA	0
OTAU000127-RA	72
OTAU000128-RA	58
OTAU000129-RA	239
OTAU000130-RA	142
OTAU000131-RA	73
OTAU000132-RA	1080
OTAU000133-RA	150
OTAU000134-RA	0
OTAU000135-RA	7
OTAU000136-RA	15
OTAU000137-RA	371
OTAU000138-RA	105
OTAU000139-RA	1416
OTAU000140-RA	225
OTAU000141-RA	0
OTAU000142-RA	1
OTAU000143-RA	41
OTAU000144-RA	47
OTAU000145-RA	0
OTAU000146-RA	0
OTAU000147-RA	0
OTAU000148-RA	231
OTAU000149-RA	8
OTAU000150-RA	0
OTAU000151-RA	0
OTAU000152-RA	13
OTAU000153-RA	175
OTAU000154-RA	5
OTAU000155-RA	241
OTAU000156-RA	31
OTAU000157-RA	331
OTAU000158-RA	0
OTAU000159-RA	1
OTAU000160-RA	1
OTAU000161-RA	4
OTAU000162-RA	267
OTAU000163-RA	19
OTAU000164-RA	57
OTAU000165-RA	8
OTAU000166-RA	436
OTAU000167-RA	489
OTAU000168-RA	0
OTAU000169-RA	131
OTAU000170-RA	130
OTAU000171-RA	66
OTAU000172-RA	97
OTAU000173-RA	171
OTAU000174-RA	1203
OTAU000175-RA	105
OTAU000176-RA	88
OTAU000177-RA	0
OTAU000178-RA	16
OTAU000179-RA	6
OTAU000180-RA	379
OTAU000181-RA	402
OTAU000182-RA	35
OTAU000183-RA	38
OTAU000184-RA	0
OTAU000185-RA	350
OTAU000186-RA	0
OTAU000187-RA	175
OTAU000188-RA	1741
OTAU000189-RA	118
OTAU000190-RA	8
OTAU000191-RA	2
OTAU000192-RA	111
OTAU000193-RA	57
OTAU000194-RA	288
OTAU000195-RA	1
OTAU000196-RA	611
OTAU000197-RA	0
OTAU000198-RA	103
OTAU000199-RA	3008
OTAU000200-RA	67
OTAU000201-RA	1938
OTAU000202-RA	16
OTAU000203-RA	41
OTAU000204-RA	3
OTAU000205-RA	1209
OTAU000206-RA	0
OTAU000207-RA	0
OTAU000208-RA	1146
OTAU000209-RA	82
OTAU000210-RA	62
OTAU000211-RA	0
OTAU000212-RA	25
OTAU000213-RA	37
OTAU000214-RA	71
OTAU000215-RA	13
OTAU000216-RA	1927
OTAU000217-RA	41
OTAU000218-RA	87
OTAU000219-RA	215
OTAU000220-RA	213
OTAU000221-RA	0
OTAU000222-RA	3
OTAU000223-RA	84
OTAU000224-RA	103
OTAU000225-RA	99
OTAU000226-RA	214
OTAU000227-RA	2
OTAU000228-RA	47
OTAU000229-RA	85
OTAU000230-RA	19
OTAU000231-RA	10
OTAU000232-RA	73
OTAU000233-RA	790
OTAU000234-RA	16189
OTAU000235-RA	416
OTAU000236-RA	53
OTAU000237-RA	0
OTAU000238-RA	2
OTAU000239-RA	474
OTAU000240-RA	395
OTAU000241-RA	52
OTAU000242-RA	3
OTAU000243-RA	76
OTAU000244-RA	1
OTAU000245-RA	7
OTAU000246-RA	1
OTAU000247-RA	361
OTAU000248-RA	62
OTAU000249-RA	291
OTAU000250-RA	112
OTAU000251-RA	415
