OTAU000001-RA	0
OTAU000002-RA	765
OTAU000003-RA	751
OTAU000004-RA	89
OTAU000005-RA	124
OTAU000006-RA	29
OTAU000007-RA	6
OTAU000008-RA	915
OTAU000009-RA	1215
OTAU000010-RA	19
OTAU000011-RA	0
OTAU000012-RA	169
OTAU000013-RA	347
OTAU000014-RA	44
OTAU000015-RA	2536
OTAU000016-RA	456
OTAU000017-RA	133
OTAU000018-RA	43
OTAU000019-RA	13
OTAU000020-RA	12
OTAU000021-RA	78
OTAU000022-RA	119
OTAU000023-RA	0
OTAU000024-RA	668
OTAU000025-RA	712
OTAU000026-RA	6
OTAU000027-RA	21
OTAU000028-RA	35
OTAU000029-RA	485
OTAU000030-RA	10240
OTAU000031-RA	184
OTAU000032-RA	407
OTAU000033-RA	174
OTAU000034-RA	5
OTAU000035-RA	402
OTAU000036-RA	102
OTAU000037-RA	134
OTAU000038-RA	47
OTAU000039-RA	0
OTAU000040-RA	0
OTAU000041-RA	303
OTAU000042-RA	77
OTAU000043-RA	1174
OTAU000044-RA	84
OTAU000045-RA	285
OTAU000046-RA	208
OTAU000047-RA	15460
OTAU000048-RA	18
OTAU000049-RA	653
OTAU000050-RA	310
OTAU000051-RA	176
OTAU000052-RA	2551
OTAU000053-RA	0
OTAU000054-RA	2372
OTAU000055-RA	168
OTAU000056-RA	255
OTAU000057-RA	1273
OTAU000058-RA	692
OTAU000059-RA	389
OTAU000060-RA	65
OTAU000061-RA	265
OTAU000062-RA	333
OTAU000063-RA	149
OTAU000064-RA	644
OTAU000065-RA	12
OTAU000066-RA	128
OTAU000067-RA	20
OTAU000068-RA	145
OTAU000069-RA	12
OTAU000070-RA	12
OTAU000071-RA	3
OTAU000072-RA	0
OTAU000073-RA	9
OTAU000074-RA	136
OTAU000075-RA	43
OTAU000076-RA	3
OTAU000077-RA	159
OTAU000078-RA	2
OTAU000079-RA	501
OTAU000080-RA	216
OTAU000081-RA	355
OTAU000082-RA	730
OTAU000083-RA	12
OTAU000084-RA	354
OTAU000085-RA	550
OTAU000086-RA	79
OTAU000087-RA	91
OTAU000088-RA	13
OTAU000089-RA	704
OTAU000090-RA	310
OTAU000091-RA	802
OTAU000092-RA	105
OTAU000093-RA	234
OTAU000094-RA	331
OTAU000095-RA	229
OTAU000096-RA	230
OTAU000097-RA	960
OTAU000098-RA	34
OTAU000099-RA	808
OTAU000100-RA	256
OTAU000101-RA	1228
OTAU000102-RA	159
OTAU000103-RA	681
OTAU000104-RA	21
OTAU000105-RA	123
OTAU000106-RA	230
OTAU000107-RA	550
OTAU000108-RA	3252
OTAU000109-RA	556
OTAU000110-RA	353
OTAU000111-RA	902
OTAU000112-RA	131
OTAU000113-RA	484
OTAU000114-RA	0
OTAU000115-RA	293
OTAU000116-RA	251
OTAU000117-RA	147
OTAU000118-RA	0
OTAU000119-RA	0
OTAU000120-RA	2023
OTAU000121-RA	349
OTAU000122-RA	509
OTAU000123-RA	7
OTAU000124-RA	3484
OTAU000125-RA	2062
OTAU000126-RA	4
OTAU000127-RA	56
OTAU000128-RA	99
OTAU000129-RA	2155
OTAU000130-RA	65
OTAU000131-RA	160
OTAU000132-RA	1129
OTAU000133-RA	155
OTAU000134-RA	9
OTAU000135-RA	19
OTAU000136-RA	64
OTAU000137-RA	308
OTAU000138-RA	188
OTAU000139-RA	1002
OTAU000140-RA	308
OTAU000141-RA	0
OTAU000142-RA	0
OTAU000143-RA	53
OTAU000144-RA	2114
OTAU000145-RA	0
OTAU000146-RA	0
OTAU000147-RA	1
OTAU000148-RA	141
OTAU000149-RA	2
OTAU000150-RA	0
OTAU000151-RA	3
OTAU000152-RA	11
OTAU000153-RA	756
OTAU000154-RA	68
OTAU000155-RA	137
OTAU000156-RA	15
OTAU000157-RA	197
OTAU000158-RA	3
OTAU000159-RA	33
OTAU000160-RA	1
OTAU000161-RA	72
OTAU000162-RA	292
OTAU000163-RA	8
OTAU000164-RA	275
OTAU000165-RA	17
OTAU000166-RA	709
OTAU000167-RA	697
OTAU000168-RA	0
OTAU000169-RA	163
OTAU000170-RA	187
OTAU000171-RA	257
OTAU000172-RA	80
OTAU000173-RA	124
OTAU000174-RA	1184
OTAU000175-RA	109
OTAU000176-RA	176
OTAU000177-RA	0
OTAU000178-RA	22
OTAU000179-RA	29
OTAU000180-RA	271
OTAU000181-RA	346
OTAU000182-RA	12
OTAU000183-RA	117
OTAU000184-RA	0
OTAU000185-RA	66
OTAU000186-RA	0
OTAU000187-RA	131
OTAU000188-RA	454
OTAU000189-RA	12
OTAU000190-RA	5
OTAU000191-RA	2
OTAU000192-RA	87
OTAU000193-RA	220
OTAU000194-RA	952
OTAU000195-RA	1
OTAU000196-RA	169
OTAU000197-RA	8
OTAU000198-RA	209
OTAU000199-RA	5120
OTAU000200-RA	31
OTAU000201-RA	1880
OTAU000202-RA	768
OTAU000203-RA	126
OTAU000204-RA	1
OTAU000205-RA	1429
OTAU000206-RA	0
OTAU000207-RA	0
OTAU000208-RA	79
OTAU000209-RA	301
OTAU000210-RA	1114
OTAU000211-RA	0
OTAU000212-RA	10
OTAU000213-RA	17
OTAU000214-RA	36
OTAU000215-RA	10
OTAU000216-RA	908
OTAU000217-RA	117
OTAU000218-RA	80
OTAU000219-RA	181
OTAU000220-RA	1342
OTAU000221-RA	0
OTAU000222-RA	3
OTAU000223-RA	68
OTAU000224-RA	95
OTAU000225-RA	42
OTAU000226-RA	549
OTAU000227-RA	3
OTAU000228-RA	34
OTAU000229-RA	172
OTAU000230-RA	74
OTAU000231-RA	796
OTAU000232-RA	333
OTAU000233-RA	792
OTAU000234-RA	13078
OTAU000235-RA	155
OTAU000236-RA	14
OTAU000237-RA	1
OTAU000238-RA	137
OTAU000239-RA	160
OTAU000240-RA	249
OTAU000241-RA	137
OTAU000242-RA	130
OTAU000243-RA	75
OTAU000244-RA	2
OTAU000245-RA	17
OTAU000246-RA	42
