OTAU000001-RA	0
OTAU000002-RA	436
OTAU000003-RA	487
OTAU000004-RA	71
OTAU000005-RA	60
OTAU000006-RA	22
OTAU000007-RA	1
OTAU000008-RA	517
OTAU000009-RA	916
OTAU000010-RA	26
OTAU000011-RA	0
OTAU000012-RA	161
OTAU000013-RA	227
OTAU000014-RA	22
OTAU000015-RA	1466
OTAU000016-RA	286
OTAU000017-RA	54
OTAU000018-RA	17
OTAU000019-RA	6
OTAU000020-RA	0
OTAU000021-RA	49
OTAU000022-RA	69
OTAU000023-RA	0
OTAU000024-RA	478
OTAU000025-RA	447
OTAU000026-RA	0
OTAU000027-RA	14
OTAU000028-RA	1
OTAU000029-RA	349
OTAU000030-RA	8280
OTAU000031-RA	127
OTAU000032-RA	256
OTAU000033-RA	60
OTAU000034-RA	2
OTAU000035-RA	273
OTAU000036-RA	67
OTAU000037-RA	146
OTAU000038-RA	30
OTAU000039-RA	0
OTAU000040-RA	0
OTAU000041-RA	253
OTAU000042-RA	80
OTAU000043-RA	553
OTAU000044-RA	76
OTAU000045-RA	202
OTAU000046-RA	127
OTAU000047-RA	11857
OTAU000048-RA	7
OTAU000049-RA	0
OTAU000050-RA	86
OTAU000051-RA	96
OTAU000052-RA	549
OTAU000053-RA	0
OTAU000054-RA	2172
OTAU000055-RA	90
OTAU000056-RA	197
OTAU000057-RA	582
OTAU000058-RA	519
OTAU000059-RA	243
OTAU000060-RA	71
OTAU000061-RA	186
OTAU000062-RA	261
OTAU000063-RA	80
OTAU000064-RA	4
OTAU000065-RA	10
OTAU000066-RA	119
OTAU000067-RA	14
OTAU000068-RA	101
OTAU000069-RA	9
OTAU000070-RA	7
OTAU000071-RA	2
OTAU000072-RA	1
OTAU000073-RA	12
OTAU000074-RA	144
OTAU000075-RA	23
OTAU000076-RA	1
OTAU000077-RA	118
OTAU000078-RA	0
OTAU000079-RA	26
OTAU000080-RA	141
OTAU000081-RA	259
OTAU000082-RA	13
OTAU000083-RA	13
OTAU000084-RA	87
OTAU000085-RA	294
OTAU000086-RA	1
OTAU000087-RA	1
OTAU000088-RA	5
OTAU000089-RA	372
OTAU000090-RA	237
OTAU000091-RA	509
OTAU000092-RA	55
OTAU000093-RA	108
OTAU000094-RA	163
OTAU000095-RA	153
OTAU000096-RA	73
OTAU000097-RA	622
OTAU000098-RA	21
OTAU000099-RA	663
OTAU000100-RA	88
OTAU000101-RA	764
OTAU000102-RA	68
OTAU000103-RA	317
OTAU000104-RA	4
OTAU000105-RA	97
OTAU000106-RA	154
OTAU000107-RA	358
OTAU000108-RA	964
OTAU000109-RA	11
OTAU000110-RA	0
OTAU000111-RA	975
OTAU000112-RA	14
OTAU000113-RA	340
OTAU000114-RA	0
OTAU000115-RA	220
OTAU000116-RA	153
OTAU000117-RA	91
OTAU000118-RA	0
OTAU000119-RA	0
OTAU000120-RA	1664
OTAU000121-RA	233
OTAU000122-RA	398
OTAU000123-RA	3
OTAU000124-RA	2421
OTAU000125-RA	1242
OTAU000126-RA	0
OTAU000127-RA	46
OTAU000128-RA	88
OTAU000129-RA	413
OTAU000130-RA	40
OTAU000131-RA	31
OTAU000132-RA	726
OTAU000133-RA	148
OTAU000134-RA	0
OTAU000135-RA	5
OTAU000136-RA	34
OTAU000137-RA	222
OTAU000138-RA	132
OTAU000139-RA	422
OTAU000140-RA	171
OTAU000141-RA	1
OTAU000142-RA	0
OTAU000143-RA	30
OTAU000144-RA	639
OTAU000145-RA	0
OTAU000146-RA	0
OTAU000147-RA	0
OTAU000148-RA	123
OTAU000149-RA	2
OTAU000150-RA	0
OTAU000151-RA	1
OTAU000152-RA	11
OTAU000153-RA	568
OTAU000154-RA	49
OTAU000155-RA	142
OTAU000156-RA	19
OTAU000157-RA	184
OTAU000158-RA	0
OTAU000159-RA	18
OTAU000160-RA	0
OTAU000161-RA	13
OTAU000162-RA	173
OTAU000163-RA	15
OTAU000164-RA	273
OTAU000165-RA	10
OTAU000166-RA	273
OTAU000167-RA	434
OTAU000168-RA	0
OTAU000169-RA	103
OTAU000170-RA	131
OTAU000171-RA	174
OTAU000172-RA	51
OTAU000173-RA	89
OTAU000174-RA	932
OTAU000175-RA	61
OTAU000176-RA	75
OTAU000177-RA	0
OTAU000178-RA	16
OTAU000179-RA	1
OTAU000180-RA	179
OTAU000181-RA	205
OTAU000182-RA	8
OTAU000183-RA	84
OTAU000184-RA	0
OTAU000185-RA	53
OTAU000186-RA	0
OTAU000187-RA	99
OTAU000188-RA	284
OTAU000189-RA	9
OTAU000190-RA	2
OTAU000191-RA	2
OTAU000192-RA	34
OTAU000193-RA	131
OTAU000194-RA	767
OTAU000195-RA	5
OTAU000196-RA	87
OTAU000197-RA	0
OTAU000198-RA	123
OTAU000199-RA	3316
OTAU000200-RA	30
OTAU000201-RA	1245
OTAU000202-RA	823
OTAU000203-RA	100
OTAU000204-RA	0
OTAU000205-RA	1179
OTAU000206-RA	3
OTAU000207-RA	1
OTAU000208-RA	40
OTAU000209-RA	267
