OTAU000001-RA	1
OTAU000002-RA	1200
OTAU000003-RA	951
OTAU000004-RA	1
OTAU000005-RA	26
OTAU000006-RA	99
OTAU000007-RA	1
OTAU000008-RA	967
OTAU000009-RA	2926
OTAU000010-RA	9
OTAU000011-RA	0
OTAU000012-RA	52
OTAU000013-RA	264
OTAU000014-RA	8
OTAU000015-RA	3333
OTAU000016-RA	1618
OTAU000017-RA	148
OTAU000018-RA	72
OTAU000019-RA	2832
OTAU000020-RA	0
OTAU000021-RA	109
OTAU000022-RA	120
OTAU000023-RA	0
OTAU000024-RA	2382
OTAU000025-RA	449
OTAU000026-RA	0
OTAU000027-RA	58
OTAU000028-RA	0
OTAU000029-RA	287
OTAU000030-RA	10712
OTAU000031-RA	344
OTAU000032-RA	483
OTAU000033-RA	107
OTAU000034-RA	2
OTAU000035-RA	320
OTAU000036-RA	134
OTAU000037-RA	90
OTAU000038-RA	80
OTAU000039-RA	0
OTAU000040-RA	0
OTAU000041-RA	311
OTAU000042-RA	87
OTAU000043-RA	1290
OTAU000044-RA	4
OTAU000045-RA	397
OTAU000046-RA	168
OTAU000047-RA	1470
OTAU000048-RA	0
OTAU000049-RA	0
OTAU000050-RA	180
OTAU000051-RA	102
OTAU000052-RA	1078
OTAU000053-RA	0
OTAU000054-RA	1645
OTAU000055-RA	288
OTAU000056-RA	535
OTAU000057-RA	781
OTAU000058-RA	9
OTAU000059-RA	520
OTAU000060-RA	58
OTAU000061-RA	384
OTAU000062-RA	766
OTAU000063-RA	86
OTAU000064-RA	8
OTAU000065-RA	5
OTAU000066-RA	139
OTAU000067-RA	20
OTAU000068-RA	104
OTAU000069-RA	7
OTAU000070-RA	42
OTAU000071-RA	9
OTAU000072-RA	1
OTAU000073-RA	38
OTAU000074-RA	455
OTAU000075-RA	44
OTAU000076-RA	3
OTAU000077-RA	570
OTAU000078-RA	1
OTAU000079-RA	17
OTAU000080-RA	91
OTAU000081-RA	86
OTAU000082-RA	16
OTAU000083-RA	14
OTAU000084-RA	140
OTAU000085-RA	168
OTAU000086-RA	0
OTAU000087-RA	0
OTAU000088-RA	16
OTAU000089-RA	953
OTAU000090-RA	624
OTAU000091-RA	1106
OTAU000092-RA	368
OTAU000093-RA	287
OTAU000094-RA	232
OTAU000095-RA	190
OTAU000096-RA	62
OTAU000097-RA	398
OTAU000098-RA	18
OTAU000099-RA	714
OTAU000100-RA	144
OTAU000101-RA	1963
OTAU000102-RA	391
OTAU000103-RA	868
OTAU000104-RA	18
OTAU000105-RA	235
OTAU000106-RA	131
OTAU000107-RA	1041
OTAU000108-RA	1333
OTAU000109-RA	10
OTAU000110-RA	1
OTAU000111-RA	199
OTAU000112-RA	6
OTAU000113-RA	365
OTAU000114-RA	0
OTAU000115-RA	465
OTAU000116-RA	805
OTAU000117-RA	141
OTAU000118-RA	0
OTAU000119-RA	0
OTAU000120-RA	718
OTAU000121-RA	17
OTAU000122-RA	91
OTAU000123-RA	151
OTAU000124-RA	13901
OTAU000125-RA	8009
