OTAU000001-RA	0
OTAU000002-RA	662
OTAU000003-RA	900
OTAU000004-RA	0
OTAU000005-RA	26
OTAU000006-RA	78
OTAU000007-RA	0
OTAU000008-RA	899
OTAU000009-RA	441
OTAU000010-RA	8
OTAU000011-RA	0
OTAU000012-RA	52
OTAU000013-RA	202
OTAU000014-RA	21
OTAU000015-RA	2597
OTAU000016-RA	1207
OTAU000017-RA	146
OTAU000018-RA	61
OTAU000019-RA	170
OTAU000020-RA	1
OTAU000021-RA	53
OTAU000022-RA	120
OTAU000023-RA	0
OTAU000024-RA	1733
OTAU000025-RA	454
OTAU000026-RA	0
OTAU000027-RA	15
OTAU000028-RA	1
OTAU000029-RA	212
OTAU000030-RA	8864
OTAU000031-RA	415
OTAU000032-RA	438
OTAU000033-RA	96
OTAU000034-RA	2
OTAU000035-RA	218
OTAU000036-RA	107
OTAU000037-RA	287
OTAU000038-RA	41
OTAU000039-RA	1
OTAU000040-RA	0
OTAU000041-RA	299
OTAU000042-RA	83
OTAU000043-RA	674
OTAU000044-RA	3
OTAU000045-RA	331
OTAU000046-RA	82
OTAU000047-RA	790
OTAU000048-RA	1
OTAU000049-RA	0
OTAU000050-RA	168
OTAU000051-RA	96
OTAU000052-RA	890
OTAU000053-RA	0
OTAU000054-RA	298
OTAU000055-RA	273
OTAU000056-RA	413
OTAU000057-RA	775
OTAU000058-RA	15
OTAU000059-RA	560
OTAU000060-RA	52
OTAU000061-RA	326
OTAU000062-RA	652
OTAU000063-RA	75
OTAU000064-RA	6
OTAU000065-RA	3
OTAU000066-RA	130
OTAU000067-RA	5
OTAU000068-RA	192
OTAU000069-RA	8
OTAU000070-RA	37
OTAU000071-RA	12
OTAU000072-RA	0
OTAU000073-RA	34
OTAU000074-RA	476
OTAU000075-RA	23
OTAU000076-RA	3
OTAU000077-RA	303
OTAU000078-RA	0
OTAU000079-RA	14
OTAU000080-RA	110
OTAU000081-RA	44
OTAU000082-RA	16
OTAU000083-RA	3
OTAU000084-RA	114
OTAU000085-RA	7
OTAU000086-RA	1
OTAU000087-RA	0
OTAU000088-RA	7
OTAU000089-RA	1031
OTAU000090-RA	524
OTAU000091-RA	1118
OTAU000092-RA	200
OTAU000093-RA	164
OTAU000094-RA	343
OTAU000095-RA	239
OTAU000096-RA	54
OTAU000097-RA	339
OTAU000098-RA	16
OTAU000099-RA	628
OTAU000100-RA	127
OTAU000101-RA	1620
OTAU000102-RA	327
OTAU000103-RA	518
OTAU000104-RA	11
OTAU000105-RA	272
OTAU000106-RA	159
OTAU000107-RA	679
OTAU000108-RA	1126
OTAU000109-RA	0
OTAU000110-RA	1
OTAU000111-RA	464
OTAU000112-RA	10
OTAU000113-RA	372
OTAU000114-RA	0
OTAU000115-RA	375
OTAU000116-RA	590
OTAU000117-RA	154
OTAU000118-RA	0
OTAU000119-RA	0
OTAU000120-RA	773
OTAU000121-RA	29
OTAU000122-RA	93
OTAU000123-RA	158
OTAU000124-RA	10816
OTAU000125-RA	6071
OTAU000126-RA	0
OTAU000127-RA	68
OTAU000128-RA	40
OTAU000129-RA	135
OTAU000130-RA	101
OTAU000131-RA	105
OTAU000132-RA	3555
OTAU000133-RA	167
OTAU000134-RA	3
OTAU000135-RA	4
OTAU000136-RA	29
OTAU000137-RA	433
OTAU000138-RA	128
OTAU000139-RA	772
OTAU000140-RA	298
OTAU000141-RA	0
OTAU000142-RA	2
OTAU000143-RA	63
OTAU000144-RA	519
OTAU000145-RA	0
OTAU000146-RA	0
OTAU000147-RA	0
OTAU000148-RA	127
OTAU000149-RA	2
OTAU000150-RA	0
OTAU000151-RA	8
