OTAU000001-RA	0
OTAU000002-RA	372
OTAU000003-RA	585
OTAU000004-RA	15
OTAU000005-RA	13
OTAU000006-RA	22
OTAU000007-RA	0
OTAU000008-RA	466
OTAU000009-RA	94
OTAU000010-RA	5
OTAU000011-RA	0
OTAU000012-RA	36
OTAU000013-RA	37
OTAU000014-RA	6
OTAU000015-RA	1132
OTAU000016-RA	619
OTAU000017-RA	103
OTAU000018-RA	48
OTAU000019-RA	8
OTAU000020-RA	0
OTAU000021-RA	54
OTAU000022-RA	69
OTAU000023-RA	0
OTAU000024-RA	569
OTAU000025-RA	354
OTAU000026-RA	0
OTAU000027-RA	5
OTAU000028-RA	1
OTAU000029-RA	173
OTAU000030-RA	5156
OTAU000031-RA	248
OTAU000032-RA	275
OTAU000033-RA	38
OTAU000034-RA	0
OTAU000035-RA	197
OTAU000036-RA	87
OTAU000037-RA	63
OTAU000038-RA	45
OTAU000039-RA	0
OTAU000040-RA	0
OTAU000041-RA	126
OTAU000042-RA	80
OTAU000043-RA	802
OTAU000044-RA	4
OTAU000045-RA	193
OTAU000046-RA	73
OTAU000047-RA	1070
OTAU000048-RA	3
OTAU000049-RA	0
OTAU000050-RA	94
OTAU000051-RA	74
OTAU000052-RA	529
OTAU000053-RA	0
OTAU000054-RA	201
OTAU000055-RA	112
OTAU000056-RA	217
OTAU000057-RA	490
OTAU000058-RA	15
OTAU000059-RA	203
OTAU000060-RA	23
OTAU000061-RA	79
OTAU000062-RA	270
OTAU000063-RA	55
OTAU000064-RA	4
OTAU000065-RA	44
OTAU000066-RA	107
OTAU000067-RA	7
OTAU000068-RA	40
OTAU000069-RA	6
OTAU000070-RA	10
OTAU000071-RA	6
OTAU000072-RA	1
OTAU000073-RA	4
OTAU000074-RA	48
OTAU000075-RA	19
OTAU000076-RA	0
OTAU000077-RA	14
OTAU000078-RA	0
OTAU000079-RA	16
OTAU000080-RA	127
OTAU000081-RA	52
OTAU000082-RA	5
OTAU000083-RA	2
OTAU000084-RA	102
OTAU000085-RA	1
OTAU000086-RA	0
OTAU000087-RA	0
OTAU000088-RA	3
OTAU000089-RA	197
OTAU000090-RA	255
OTAU000091-RA	597
OTAU000092-RA	105
OTAU000093-RA	83
OTAU000094-RA	987
OTAU000095-RA	146
OTAU000096-RA	38
OTAU000097-RA	385
OTAU000098-RA	17
OTAU000099-RA	209
OTAU000100-RA	58
OTAU000101-RA	686
OTAU000102-RA	78
OTAU000103-RA	333
OTAU000104-RA	4
OTAU000105-RA	66
OTAU000106-RA	137
OTAU000107-RA	431
OTAU000108-RA	663
OTAU000109-RA	1
OTAU000110-RA	0
OTAU000111-RA	20
OTAU000112-RA	4
OTAU000113-RA	292
OTAU000114-RA	0
OTAU000115-RA	246
OTAU000116-RA	259
OTAU000117-RA	201
OTAU000118-RA	0
OTAU000119-RA	0
OTAU000120-RA	487
