OTAU000001-RA	0
OTAU000002-RA	765
OTAU000003-RA	801
OTAU000004-RA	0
OTAU000005-RA	30
OTAU000006-RA	83
OTAU000007-RA	0
OTAU000008-RA	972
OTAU000009-RA	885
OTAU000010-RA	13
OTAU000011-RA	0
OTAU000012-RA	71
OTAU000013-RA	289
OTAU000014-RA	23
OTAU000015-RA	2832
OTAU000016-RA	1382
OTAU000017-RA	212
OTAU000018-RA	76
OTAU000019-RA	630
OTAU000020-RA	2
OTAU000021-RA	76
OTAU000022-RA	126
OTAU000023-RA	0
OTAU000024-RA	1908
OTAU000025-RA	506
OTAU000026-RA	1
OTAU000027-RA	25
OTAU000028-RA	1
OTAU000029-RA	280
OTAU000030-RA	10666
OTAU000031-RA	414
OTAU000032-RA	445
OTAU000033-RA	115
OTAU000034-RA	0
OTAU000035-RA	224
OTAU000036-RA	95
OTAU000037-RA	331
OTAU000038-RA	70
OTAU000039-RA	0
OTAU000040-RA	0
OTAU000041-RA	306
OTAU000042-RA	109
OTAU000043-RA	945
OTAU000044-RA	12
OTAU000045-RA	357
OTAU000046-RA	104
OTAU000047-RA	1082
OTAU000048-RA	2
OTAU000049-RA	1
OTAU000050-RA	179
OTAU000051-RA	105
OTAU000052-RA	1041
OTAU000053-RA	0
OTAU000054-RA	682
OTAU000055-RA	234
OTAU000056-RA	433
OTAU000057-RA	859
OTAU000058-RA	9
OTAU000059-RA	531
OTAU000060-RA	56
OTAU000061-RA	333
OTAU000062-RA	682
OTAU000063-RA	114
OTAU000064-RA	4
OTAU000065-RA	21
OTAU000066-RA	142
OTAU000067-RA	6
OTAU000068-RA	136
OTAU000069-RA	22
OTAU000070-RA	43
OTAU000071-RA	8
OTAU000072-RA	3
OTAU000073-RA	32
OTAU000074-RA	456
OTAU000075-RA	31
OTAU000076-RA	1
OTAU000077-RA	356
OTAU000078-RA	0
OTAU000079-RA	97
OTAU000080-RA	128
OTAU000081-RA	72
OTAU000082-RA	19
OTAU000083-RA	16
OTAU000084-RA	139
OTAU000085-RA	61
OTAU000086-RA	1
OTAU000087-RA	1
OTAU000088-RA	22
OTAU000089-RA	969
OTAU000090-RA	573
OTAU000091-RA	1137
OTAU000092-RA	276
OTAU000093-RA	205
OTAU000094-RA	361
OTAU000095-RA	224
OTAU000096-RA	85
OTAU000097-RA	375
OTAU000098-RA	16
OTAU000099-RA	743
OTAU000100-RA	136
OTAU000101-RA	1877
OTAU000102-RA	364
OTAU000103-RA	738
OTAU000104-RA	7
OTAU000105-RA	298
OTAU000106-RA	175
OTAU000107-RA	786
OTAU000108-RA	1079
OTAU000109-RA	4
OTAU000110-RA	0
OTAU000111-RA	264
OTAU000112-RA	10
OTAU000113-RA	477
OTAU000114-RA	0
OTAU000115-RA	467
OTAU000116-RA	632
OTAU000117-RA	146
OTAU000118-RA	0
OTAU000119-RA	0
OTAU000120-RA	987
OTAU000121-RA	23
OTAU000122-RA	143
OTAU000123-RA	123
OTAU000124-RA	11663
OTAU000125-RA	6957
OTAU000126-RA	0
OTAU000127-RA	60
OTAU000128-RA	41
OTAU000129-RA	179
OTAU000130-RA	144
OTAU000131-RA	78
OTAU000132-RA	2727
OTAU000133-RA	162
OTAU000134-RA	3
OTAU000135-RA	7
OTAU000136-RA	39
OTAU000137-RA	476
OTAU000138-RA	186
OTAU000139-RA	820
OTAU000140-RA	391
OTAU000141-RA	1
OTAU000142-RA	1
OTAU000143-RA	87
OTAU000144-RA	476
OTAU000145-RA	0
OTAU000146-RA	0
OTAU000147-RA	0
OTAU000148-RA	120
OTAU000149-RA	4
OTAU000150-RA	0
OTAU000151-RA	8
OTAU000152-RA	25
OTAU000153-RA	680
OTAU000154-RA	43
OTAU000155-RA	102
OTAU000156-RA	147
OTAU000157-RA	1382
OTAU000158-RA	0
OTAU000159-RA	2
OTAU000160-RA	3
OTAU000161-RA	13
OTAU000162-RA	482
OTAU000163-RA	31
OTAU000164-RA	63
OTAU000165-RA	2
OTAU000166-RA	616
OTAU000167-RA	776
OTAU000168-RA	0
OTAU000169-RA	158
OTAU000170-RA	220
OTAU000171-RA	170
OTAU000172-RA	92
OTAU000173-RA	174
OTAU000174-RA	1189
OTAU000175-RA	18
OTAU000176-RA	315
OTAU000177-RA	0
OTAU000178-RA	61
OTAU000179-RA	9
OTAU000180-RA	426
OTAU000181-RA	3255
OTAU000182-RA	473
OTAU000183-RA	97
OTAU000184-RA	0
OTAU000185-RA	46
OTAU000186-RA	0
OTAU000187-RA	84
OTAU000188-RA	14
OTAU000189-RA	98
OTAU000190-RA	2
OTAU000191-RA	0
OTAU000192-RA	34
OTAU000193-RA	161
OTAU000194-RA	410
OTAU000195-RA	0
OTAU000196-RA	277
OTAU000197-RA	0
OTAU000198-RA	72
OTAU000199-RA	2626
OTAU000200-RA	11
OTAU000201-RA	1361
OTAU000202-RA	91
OTAU000203-RA	108
OTAU000204-RA	4
OTAU000205-RA	1489
OTAU000206-RA	2
OTAU000207-RA	0
OTAU000208-RA	421
OTAU000209-RA	7
OTAU000210-RA	496
OTAU000211-RA	0
OTAU000212-RA	31
OTAU000213-RA	41
OTAU000214-RA	14
OTAU000215-RA	0
OTAU000216-RA	930
OTAU000217-RA	33
OTAU000218-RA	150
OTAU000219-RA	125
OTAU000220-RA	1635
OTAU000221-RA	0
OTAU000222-RA	0
OTAU000223-RA	36
OTAU000224-RA	140
OTAU000225-RA	116
OTAU000226-RA	269
OTAU000227-RA	3
OTAU000228-RA	5
OTAU000229-RA	128
OTAU000230-RA	263
OTAU000231-RA	181
OTAU000232-RA	105
OTAU000233-RA	632
OTAU000234-RA	16454
OTAU000235-RA	371
OTAU000236-RA	37
OTAU000237-RA	0
OTAU000238-RA	0
OTAU000239-RA	268
OTAU000240-RA	595
OTAU000241-RA	168
OTAU000242-RA	19
OTAU000243-RA	39
OTAU000244-RA	0
OTAU000245-RA	11
OTAU000246-RA	1
