OTAU000001-RA	0
OTAU000002-RA	629
OTAU000003-RA	781
OTAU000004-RA	3
OTAU000005-RA	21
OTAU000006-RA	42
OTAU000007-RA	2
OTAU000008-RA	943
OTAU000009-RA	1283
OTAU000010-RA	25
OTAU000011-RA	0
OTAU000012-RA	86
OTAU000013-RA	733
OTAU000014-RA	11
OTAU000015-RA	2728
OTAU000016-RA	1601
OTAU000017-RA	334
OTAU000018-RA	89
OTAU000019-RA	92
OTAU000020-RA	1
OTAU000021-RA	161
OTAU000022-RA	108
OTAU000023-RA	0
OTAU000024-RA	2231
OTAU000025-RA	1185
OTAU000026-RA	0
OTAU000027-RA	59
OTAU000028-RA	0
OTAU000029-RA	403
OTAU000030-RA	8421
OTAU000031-RA	649
OTAU000032-RA	586
OTAU000033-RA	172
OTAU000034-RA	2
OTAU000035-RA	957
OTAU000036-RA	186
OTAU000037-RA	221
OTAU000038-RA	141
OTAU000039-RA	0
OTAU000040-RA	0
OTAU000041-RA	380
OTAU000042-RA	169
OTAU000043-RA	2481
OTAU000044-RA	226
OTAU000045-RA	458
OTAU000046-RA	363
OTAU000047-RA	5769
OTAU000048-RA	10
OTAU000049-RA	19
OTAU000050-RA	230
OTAU000051-RA	91
OTAU000052-RA	1539
OTAU000053-RA	0
OTAU000054-RA	2228
OTAU000055-RA	375
OTAU000056-RA	756
OTAU000057-RA	1633
OTAU000058-RA	14
OTAU000059-RA	594
OTAU000060-RA	922
OTAU000061-RA	982
OTAU000062-RA	689
OTAU000063-RA	108
OTAU000064-RA	17
OTAU000065-RA	5
OTAU000066-RA	166
OTAU000067-RA	12
OTAU000068-RA	44
OTAU000069-RA	9
OTAU000070-RA	42
OTAU000071-RA	12
OTAU000072-RA	1
OTAU000073-RA	49
OTAU000074-RA	718
OTAU000075-RA	64
OTAU000076-RA	4
OTAU000077-RA	46
OTAU000078-RA	0
OTAU000079-RA	21
OTAU000080-RA	166
OTAU000081-RA	83
OTAU000082-RA	36
OTAU000083-RA	8
OTAU000084-RA	252
OTAU000085-RA	59
OTAU000086-RA	34
OTAU000087-RA	10
OTAU000088-RA	22
OTAU000089-RA	2042
OTAU000090-RA	789
OTAU000091-RA	1543
OTAU000092-RA	389
OTAU000093-RA	239
OTAU000094-RA	2225
OTAU000095-RA	278
OTAU000096-RA	198
OTAU000097-RA	388
OTAU000098-RA	57
OTAU000099-RA	786
